driver_id,delivery_distance_meters
16195.0,19262.0
16201.0,78950.0
16202.0,4172.0
16205.0,36954.0
16222.0,4676.0
16250.0,156782.0
16260.0,72171.0
16261.0,6867.0
16280.0,32630.0
16292.0,12020.0
16305.0,91516.0
16307.0,332484.0
16316.0,104054.0
16338.0,41233.0
16341.0,3575.0
16348.0,37507.0
16350.0,455749.0
16383.0,16351.0
16428.0,360867.0
16430.0,334615.0
16439.0,1825.0
16445.0,5097.0
16447.0,26052.0
16496.0,412615.0
16511.0,190628.0
16529.0,542588.0
16541.0,47411.0
16552.0,14697.0
16557.0,88508.0
16575.0,1572103.0
16610.0,4337.0
16619.0,116757.0
16654.0,25209.0
16656.0,2175.0
16659.0,18557.0
16683.0,2768.0
16691.0,172976.0
16699.0,83475.0
16712.0,557842.0
16720.0,15352.0
16739.0,173118.0
16741.0,1607.0
16753.0,8666.0
16767.0,5092.0
16773.0,51521.0
16808.0,113038.0
16810.0,44017.0
16832.0,124463.0
16835.0,7143.0
16841.0,5975.0
16868.0,19321.0
16887.0,927.0
16893.0,1124.0
16895.0,33063.0
16897.0,104731.0
16904.0,34888.0
16912.0,10149.0
16917.0,1023163.0
16923.0,45232.0
16937.0,3586.0
16939.0,57075.0
16949.0,18773.0
16950.0,650710.0
16951.0,190314.0
16973.0,376651.0
16978.0,417.0
16984.0,24167.0
16990.0,896.0
16993.0,184432.0
16998.0,32757.0
17014.0,1122435.0
17035.0,1798455.0
17052.0,21967.0
17091.0,23324.0
17100.0,556766.0
17181.0,1631.0
17227.0,36463.0
17237.0,1034.0
17249.0,36677.0
17265.0,151235.0
17284.0,1888902.0
17289.0,19939.0
17322.0,1339502.0
17363.0,32364.0
17374.0,18158.0
17377.0,284916.0
17399.0,147362.0
17405.0,17061.0
17407.0,61819.0
17415.0,1509.0
17454.0,10652.0
17457.0,2637568.0
17477.0,710645.0
17486.0,348722.0
17520.0,2257.0
17525.0,51428.0
17537.0,141641.0
17570.0,575444.0
17574.0,1904.0
17580.0,1153228.0
17584.0,1361.0
17590.0,25894.0
17596.0,105146.0
17597.0,11722.0
17610.0,56398.0
17627.0,33315.0
17643.0,65464.0
17660.0,191915.0
17678.0,7663.0
17687.0,370667.0
17702.0,1231.0
17703.0,195360.0
17708.0,2501.0
17735.0,125073.0
17740.0,9661.0
17746.0,37971.0
17749.0,8060048.0
17757.0,49923.0
17760.0,188950.0
17764.0,9308.0
17791.0,75411.0
17809.0,25770.0
17827.0,2793.0
17832.0,64493.0
17848.0,3764.0
17862.0,172506.0
17864.0,232631.0
17865.0,3771.0
17907.0,56036.0
17977.0,14300.0
17989.0,464046.0
17998.0,507861.0
18017.0,215295.0
18033.0,135526.0
18069.0,64534.0
18077.0,12465.0
18082.0,9812.0
18102.0,162591.0
18134.0,33742.0
18142.0,3220.0
18177.0,21803.0
18178.0,1329597.0
18201.0,380691.0
18247.0,5851.0
18277.0,41550.0
18310.0,59093.0
18325.0,13016.0
18359.0,645903.0
18422.0,3474.0
18429.0,329148.0
18437.0,112927.0
18441.0,3313.0
18478.0,25797.0
18484.0,3756.0
18487.0,623923.0
18490.0,2169.0
18531.0,21929.0
18586.0,30874.0
18607.0,661977.0
18635.0,1198.0
18639.0,20346.0
18663.0,4370.0
18689.0,39734.0
18693.0,2774.0
18715.0,1592681.0
18720.0,7672.0
18730.0,47474.0
18732.0,496611.0
18748.0,563505.0
18754.0,449027.0
18758.0,21175.0
18774.0,257456.0
18789.0,2314.0
18791.0,404254.0
18820.0,121887.0
18837.0,30963.0
18847.0,1664.0
18856.0,596818.0
18862.0,262695.0
18873.0,49288.0
18887.0,11433.0
18904.0,1577314.0
18937.0,323419.0
18964.0,8083.0
19011.0,847.0
19016.0,18655.0
19041.0,105191.0
19077.0,269887.0
19085.0,1823456.0
19089.0,339.0
19130.0,6238.0
19152.0,3517.0
19155.0,58583.0
19180.0,430.0
19187.0,182781.0
19205.0,5049.0
19215.0,42768.0
19246.0,41168.0
19247.0,39010.0
19271.0,273385.0
19290.0,373.0
19353.0,31374.0
19424.0,24323.0
19429.0,4113.0
19461.0,3850.0
19471.0,11851.0
19496.0,7445.0
19578.0,7238.0
19580.0,2104.0
19584.0,568.0
19586.0,28808.0
19589.0,18199.0
19667.0,82688.0
19668.0,22780.0
19670.0,6061.0
19696.0,89031.0
19708.0,362785.0
19716.0,40706.0
19745.0,77949.0
19755.0,8777.0
19759.0,10181.0
19760.0,279869.0
19764.0,31933.0
19766.0,30265.0
19777.0,55479.0
19793.0,302825.0
19794.0,1899.0
19795.0,22096.0
19802.0,10625.0
19804.0,37763.0
19806.0,62207.0
19814.0,485.0
19865.0,26402.0
19877.0,292992.0
19888.0,7948.0
19898.0,178776.0
19926.0,5135.0
19928.0,897406.0
19966.0,135455.0
19967.0,62811.0
19968.0,115442.0
19969.0,1305603.0
19993.0,578054.0
19997.0,1572.0
20008.0,478576.0
20011.0,9644.0
20013.0,2049.0
20016.0,2573.0
20059.0,117901.0
20062.0,614400.0
20067.0,44219.0
20075.0,1959.0
20089.0,56441.0
20121.0,771533.0
20128.0,30622.0
20142.0,901169.0
20156.0,3423.0
20177.0,472567.0
20178.0,7775.0
20183.0,307143.0
20223.0,486710.0
20240.0,28727.0
20245.0,28767.0
20248.0,2789276.0
20253.0,56254.0
20258.0,2803.0
20286.0,35967.0
20295.0,3696.0
20346.0,437163.0
20368.0,18872.0
20387.0,123425.0
20411.0,242034.0
20495.0,2552283.0
20500.0,1460554.0
20514.0,470685.0
20525.0,184520.0
20532.0,41869.0
20552.0,233183.0
20588.0,111406.0
20590.0,73966.0
20596.0,5582.0
20647.0,26795.0
20696.0,4661.0
20698.0,4466.0
20703.0,93413.0
20836.0,762.0
20883.0,48567.0
20971.0,6897.0
20973.0,69842.0
20976.0,499841.0
20987.0,49549.0
21022.0,486080.0
21044.0,307394.0
21048.0,219221.0
21056.0,1562.0
21100.0,9008.0
21139.0,11574.0
21154.0,458419.0
21189.0,19798.0
21220.0,22131.0
21227.0,3997.0
21232.0,531416.0
21266.0,69148.0
21273.0,7103.0
21294.0,1193.0
21316.0,6779.0
21324.0,14859.0
21330.0,47122.0
21349.0,47812.0
21362.0,8630.0
21430.0,304128.0
21432.0,2995.0
21434.0,274495.0
21443.0,87506.0
21446.0,37429.0
21454.0,42665.0
21467.0,45811.0
21481.0,18599.0
21488.0,4695.0
21518.0,9189.0
21519.0,216957.0
21641.0,22129.0
21658.0,3035.0
21670.0,34196.0
21681.0,2243.0
21708.0,21244.0
21733.0,125964.0
21755.0,12463.0
21756.0,3894.0
21760.0,33428.0
21768.0,82108.0
21821.0,4392.0
21839.0,140222.0
21848.0,30767.0
21851.0,6288.0
21862.0,830.0
21923.0,2328586.0
21926.0,64981.0
22006.0,38443.0
22017.0,2489.0
22036.0,1149442.0
22039.0,10326.0
22098.0,110211.0
22114.0,123279.0
22115.0,1158721.0
22125.0,121592.0
22172.0,13591.0
22184.0,4682.0
22198.0,1306154.0
22209.0,70966.0
22217.0,90533.0
22230.0,9575.0
22260.0,194852.0
22266.0,947730.0
22290.0,98209.0
22305.0,2493.0
22307.0,599047.0
22325.0,97327.0
22345.0,822885.0
22353.0,1351.0
22354.0,474318.0
22358.0,119096.0
22369.0,627863.0
22380.0,30510.0
22409.0,49420.0
22423.0,2233096.0
22428.0,202906.0
22439.0,49896.0
22455.0,35547.0
22461.0,478393.0
22474.0,38696.0
22480.0,33751.0
22499.0,8781.0
22532.0,175278.0
22587.0,34037.0
22650.0,530604.0
22677.0,147148.0
22711.0,16099.0
22726.0,193440.0
22744.0,278306.0
22749.0,112948.0
22776.0,11643.0
22792.0,204705.0
22851.0,45085.0
22879.0,480437.0
22901.0,15792.0
22904.0,6391.0
22916.0,2265.0
22917.0,52278.0
22934.0,21058.0
22980.0,2927.0
23005.0,11364.0
23055.0,75439.0
23063.0,116611.0
23084.0,39436.0
23092.0,12357.0
23093.0,1652627.0
23109.0,15611.0
23113.0,889.0
23142.0,228498.0
23159.0,2830.0
23188.0,110987.0
23219.0,317825.0
23222.0,13239.0
23231.0,15756.0
23263.0,235277.0
23271.0,2523.0
23274.0,142028.0
23322.0,10642.0
23345.0,10012.0
23357.0,232182.0
23364.0,27645.0
23398.0,2260.0
23399.0,258795.0
23434.0,31935.0
23445.0,64365.0
23446.0,57716.0
23449.0,23717.0
23454.0,11625.0
23455.0,149165.0
23459.0,25787.0
23460.0,4024.0
23523.0,1084569.0
23524.0,564971.0
23534.0,2461.0
23535.0,5087.0
23547.0,459500.0
23548.0,2708.0
23552.0,129317.0
23558.0,200357.0
23559.0,13681.0
23587.0,179653.0
23588.0,46446.0
23591.0,7778.0
23596.0,7482.0
23603.0,315668.0
23604.0,1617.0
23607.0,30913.0
23611.0,53242.0
23616.0,60485.0
23619.0,24157.0
23625.0,3272.0
23631.0,30568.0
23638.0,14781.0
23656.0,60999.0
23658.0,10503.0
23659.0,1400.0
23660.0,21637.0
23670.0,109454.0
23671.0,234169.0
23679.0,283294.0
23695.0,309375.0
23701.0,16155.0
23725.0,37332.0
23757.0,86766.0
23777.0,202435.0
23780.0,314241.0
23784.0,47966.0
23788.0,8094.0
23789.0,37323.0
23790.0,14123.0
23792.0,44269.0
23796.0,13727.0
23797.0,52807.0
23799.0,632138.0
23802.0,19653.0
23819.0,11902.0
23831.0,39108.0
23842.0,1845092.0
23855.0,69789.0
23860.0,826375.0
23875.0,6059.0
23900.0,193960.0
23905.0,1535.0
23912.0,7518.0
23914.0,19732.0
23956.0,20876.0
23962.0,38758.0
23971.0,92017.0
23975.0,121651.0
24000.0,13448.0
24007.0,22529.0
24009.0,403215.0
24018.0,15035.0
24071.0,1639.0
24088.0,132594.0
24114.0,1893.0
24130.0,390764.0
24152.0,765.0
24154.0,16441.0
24189.0,16156.0
24209.0,214394.0
24217.0,878770.0
24253.0,9937.0
24297.0,238550.0
24298.0,49749.0
24326.0,1715096.0
24330.0,282915.0
24337.0,33928.0
24341.0,275380.0
24358.0,236751.0
24363.0,6656.0
24372.0,2293.0
24377.0,38909.0
24379.0,16105.0
24381.0,87722.0
24399.0,72113.0
24400.0,5858.0
24434.0,72396.0
24435.0,224704.0
24478.0,1206623.0
24540.0,29300.0
24550.0,540784.0
24555.0,62198.0
24571.0,330105.0
24584.0,2176006.0
24611.0,51998.0
24655.0,54967.0
24688.0,388.0
24705.0,59421.0
24715.0,792763.0
24719.0,6734.0
24728.0,1934239.0
24747.0,13895.0
24781.0,126024.0
24791.0,20930.0
24794.0,174293.0
24823.0,17115.0
24830.0,87534.0
24857.0,19798.0
24860.0,47724.0
24865.0,38417.0
24872.0,249465.0
24878.0,3338.0
24887.0,23166.0
24927.0,2723.0
24933.0,717794.0
24941.0,4978.0
24944.0,53562.0
24949.0,113915.0
24963.0,20178.0
24977.0,161591.0
24988.0,10097.0
24997.0,26761.0
25006.0,1857.0
25014.0,11345.0
25021.0,1171742.0
25023.0,110268.0
25029.0,8210.0
25030.0,2640.0
25034.0,22842.0
25041.0,564931.0
25049.0,11644.0
25066.0,1904.0
25092.0,22652.0
25113.0,3986.0
25147.0,19263.0
25158.0,48458.0
25183.0,79505.0
25224.0,74762.0
25240.0,87905.0
25266.0,47822.0
25337.0,8310.0
25347.0,162671.0
25357.0,12650.0
25375.0,68693.0
25388.0,4089.0
25396.0,60746.0
25407.0,2767.0
25409.0,493349.0
25415.0,6632.0
25439.0,8717.0
25442.0,70370.0
25453.0,166000.0
25468.0,127079.0
25498.0,47381.0
25499.0,1335.0
25504.0,36214.0
25506.0,199767.0
25511.0,19116.0
25520.0,16615.0
25539.0,5275.0
25555.0,117188.0
25567.0,3107.0
25575.0,583897.0
25576.0,12954.0
25588.0,341902.0
25590.0,4105.0
25592.0,1635538.0
25603.0,3554.0
25610.0,200427.0
25618.0,261407.0
25630.0,79754.0
25639.0,83495.0
25644.0,439.0
25651.0,32466086.0
25654.0,398142.0
25658.0,106175.0
25683.0,1048.0
25689.0,934302.0
25712.0,335817.0
25719.0,5885.0
25727.0,1984.0
25734.0,8215.0
25739.0,71262.0
25777.0,172770.0
25784.0,617418.0
25798.0,266199.0
25799.0,114452.0
25801.0,350929.0
25804.0,25252.0
25817.0,158034.0
25831.0,3155.0
25837.0,94264.0
25849.0,259693.0
25902.0,129018.0
25916.0,102784.0
25917.0,965603.0
25920.0,295131.0
25951.0,157632.0
25954.0,668842.0
25971.0,96394.0
25973.0,32982.0
25981.0,8242.0
25983.0,5060.0
25986.0,839829.0
25989.0,1511993.0
25993.0,3090.0
25999.0,86264.0
26000.0,3433.0
26007.0,113800.0
26010.0,145365.0
26011.0,34258.0
26014.0,158587.0
26052.0,32601.0
26072.0,9622.0
26075.0,282184.0
26088.0,297989.0
26104.0,33439.0
26107.0,61557.0
26116.0,475.0
26130.0,56351.0
26131.0,303411.0
26144.0,284694.0
26154.0,14753.0
26188.0,8162.0
26189.0,1047314.0
26196.0,23069.0
26205.0,25995.0
26223.0,60504610.0
26226.0,449831.0
26230.0,83143.0
26233.0,231170.0
26234.0,2308.0
26237.0,151193.0
26251.0,276130.0
26268.0,46968.0
26273.0,336466.0
26274.0,1845370.0
26278.0,239837.0
26284.0,5888.0
26300.0,346648.0
26319.0,952342.0
26325.0,76780.0
26332.0,1382627.0
26343.0,2129893.0
26365.0,8617.0
26369.0,16693.0
26442.0,45184.0
26455.0,29355.0
26458.0,64003.0
26465.0,253498.0
26467.0,733423.0
26475.0,4611.0
26481.0,12129.0
26502.0,961275.0
26506.0,933728.0
26507.0,1420625.0
26509.0,60245.0
26510.0,267568.0
26511.0,1291663.0
26520.0,1066654.0
26522.0,22281.0
26532.0,227347.0
26534.0,59904.0
26536.0,3173934.0
26543.0,578675.0
26557.0,163955.0
26567.0,18488.0
26588.0,158944.0
26599.0,278795.0
26609.0,251126.0
26619.0,255817.0
26629.0,132927.0
26659.0,22949.0
26661.0,74512.0
26666.0,1016521.0
26669.0,120114.0
26681.0,168318.0
26685.0,9479.0
26707.0,27877.0
26713.0,10265.0
26720.0,75826.0
26750.0,44132.0
26770.0,427090.0
26779.0,127784.0
26782.0,125988.0
26785.0,130099.0
26790.0,112260.0
26798.0,20243.0
26805.0,689696.0
26832.0,171603.0
26854.0,14513.0
26872.0,73344.0
26879.0,1230313.0
26890.0,5738.0
26910.0,1136594.0
26911.0,224967.0
26938.0,74813.0
26972.0,1982.0
26979.0,9147.0
26986.0,698028.0
27001.0,1459.0
27050.0,1793501.0
27051.0,27599.0
27091.0,266532.0
27096.0,11342.0
27122.0,542508.0
27124.0,5141.0
27154.0,187292.0
27155.0,66532.0
27165.0,237817.0
27170.0,32851.0
27172.0,139125.0
27181.0,85855.0
27200.0,7540.0
27214.0,363443.0
27219.0,343036.0
27221.0,11145.0
27229.0,606292.0
27231.0,16698.0
27239.0,454372.0
27265.0,3635.0
27294.0,359267.0
27305.0,1451.0
27312.0,34576.0
27346.0,2499.0
27353.0,999.0
27374.0,296868.0
27381.0,290807.0
27385.0,2521.0
27392.0,142309.0
27416.0,10953.0
27419.0,10010.0
27421.0,3980.0
27422.0,232044.0
27429.0,247121.0
27432.0,7098.0
27433.0,2035.0
27442.0,203465.0
27450.0,62864.0
27464.0,538025.0
27477.0,6545.0
27481.0,910415.0
27484.0,7996.0
27501.0,128415.0
27534.0,593864.0
27538.0,114693.0
27551.0,177423.0
27572.0,20470.0
27577.0,2700.0
27594.0,241340.0
27596.0,18752.0
27602.0,3295.0
27623.0,49584.0
27626.0,72186.0
27637.0,7859.0
27639.0,35653.0
27647.0,159705.0
27667.0,353734.0
27682.0,561160.0
27700.0,258578.0
27711.0,470737.0
27718.0,109523.0
27719.0,6288.0
27736.0,567164.0
27738.0,18615.0
27741.0,310113.0
27747.0,962384.0
27748.0,146539.0
27756.0,12968.0
27765.0,81295.0
27798.0,141487.0
27810.0,168687.0
27823.0,353077.0
27826.0,140777.0
27842.0,32250.0
27857.0,148784.0
27883.0,11464.0
27921.0,87025.0
27923.0,86780.0
27945.0,10251.0
27948.0,2394.0
27953.0,156327.0
27970.0,6518.0
27975.0,294638.0
27978.0,123962.0
28006.0,17599.0
28018.0,5405.0
28025.0,4859.0
28029.0,9141.0
28041.0,117195.0
28045.0,932.0
28049.0,4817.0
28072.0,83646.0
28096.0,36222.0
28100.0,26461.0
28110.0,220791.0
28111.0,6022.0
28126.0,5480.0
28128.0,233623.0
28137.0,6083.0
28148.0,1450.0
28149.0,185456.0
28165.0,231921.0
28169.0,214039.0
28171.0,86214.0
28172.0,22410.0
28173.0,607595.0
28175.0,491854.0
28180.0,237339.0
28181.0,308569.0
28195.0,6592.0
28217.0,99017.0
28235.0,38227.0
28247.0,924.0
28263.0,23030.0
28265.0,3945.0
28284.0,280958.0
28292.0,943.0
28296.0,10023.0
28297.0,17167.0
28300.0,8242.0
28301.0,289069.0
28312.0,19083.0
28326.0,12085.0
28330.0,705533.0
28341.0,44679.0
28345.0,151065.0
28395.0,14986.0
28397.0,181242.0
28403.0,28420.0
28405.0,21138.0
28409.0,7042.0
28414.0,288266.0
28415.0,206857.0
28456.0,192757.0
28476.0,12544.0
28477.0,113503.0
28480.0,1398623.0
28510.0,13250.0
28516.0,119460.0
28518.0,11039.0
28523.0,14869.0
28544.0,95731.0
28551.0,82266.0
28553.0,74146.0
28560.0,2383.0
28562.0,55141.0
28563.0,18287.0
28565.0,1550444.0
28572.0,9364.0
28598.0,1253883.0
28603.0,185757.0
28610.0,1228.0
28623.0,272028.0
28624.0,2410.0
28628.0,11156.0
28629.0,154521.0
28633.0,517415.0
28653.0,6982.0
28659.0,7711.0
28668.0,627376.0
28673.0,3595.0
28675.0,335915.0
28681.0,2360.0
28716.0,13553.0
28735.0,1372.0
28749.0,268388.0
28755.0,40129.0
28779.0,39389.0
28804.0,48427.0
28811.0,96061.0
28817.0,680755.0
28836.0,99849.0
28838.0,145480.0
28858.0,171617.0
28880.0,92737.0
28903.0,591104.0
28910.0,1495950.0
28913.0,1092302.0
28919.0,137398.0
28921.0,47511.0
28930.0,11380.0
28943.0,442.0
28964.0,11194.0
28983.0,4712.0
29038.0,190503.0
29047.0,95718.0
29060.0,72628.0
29068.0,26539.0
29077.0,277730.0
29096.0,22619.0
29105.0,1468.0
29113.0,1821.0
29133.0,32706.0
29150.0,268187.0
29166.0,19977.0
29184.0,10597.0
29186.0,337501.0
29202.0,27181.0
29213.0,624.0
29227.0,1002649.0
29256.0,182747.0
29257.0,31173.0
29258.0,65433.0
29267.0,32884.0
29271.0,214117.0
29279.0,1897.0
29304.0,60298.0
29324.0,921569.0
29341.0,201935.0
29378.0,165731.0
29394.0,7792.0
29409.0,3308.0
29425.0,271438.0
29451.0,192780.0
29454.0,61933.0
29458.0,70860.0
29460.0,13066.0
29464.0,762478.0
29465.0,13358.0
29468.0,23616.0
29496.0,11427.0
29500.0,69234.0
29506.0,12252.0
29533.0,404625.0
29544.0,33471.0
29555.0,47970.0
29557.0,212465.0
29559.0,10994.0
29573.0,59444.0
29600.0,199764.0
29611.0,459839.0
29620.0,5380.0
29624.0,194621.0
29626.0,123248.0
29634.0,418304.0
29635.0,142518.0
29638.0,84385.0
29641.0,24876.0
29657.0,4557.0
29661.0,10529.0
29669.0,35510.0
29676.0,107026.0
29685.0,899.0
29686.0,205181.0
29696.0,54058.0
29711.0,63640.0
29763.0,51441.0
29783.0,5924.0
29812.0,31702.0
29815.0,29083.0
29829.0,7449.0
29852.0,39197.0
29865.0,2009298.0
29874.0,10793.0
29877.0,333785.0
29906.0,5642.0
29918.0,14090.0
29934.0,2419.0
29958.0,58505.0
29959.0,1056.0
29962.0,88346.0
29966.0,1134558.0
29973.0,645424.0
29979.0,64575.0
29991.0,52820.0
30030.0,37216.0
30032.0,33048.0
30040.0,119616.0
30043.0,18365.0
30053.0,8209.0
30057.0,6454.0
30075.0,148912.0
30105.0,5058.0
30111.0,4817.0
30149.0,45075.0
30158.0,259445.0
30169.0,28439.0
30170.0,983.0
30178.0,2157.0
30182.0,121717.0
30221.0,3731.0
30222.0,137910.0
30244.0,50264.0
30246.0,6241.0
30257.0,682493.0
30296.0,26210.0
30299.0,415164.0
30306.0,89891.0
30314.0,460938.0
30324.0,489.0
30341.0,24899.0
30362.0,2715.0
30422.0,4653.0
30427.0,669816.0
30442.0,76988.0
30449.0,1813369.0
30458.0,69063.0
30486.0,146390.0
30505.0,12481.0
30533.0,2172.0
30550.0,2632.0
30554.0,124983.0
30556.0,34414.0
30561.0,95423.0
30574.0,14838.0
30579.0,176083.0
30589.0,80416.0
30594.0,15489.0
30632.0,1977.0
30642.0,2977.0
30687.0,123155.0
30714.0,1727.0
30727.0,14146.0
30752.0,2179.0
30759.0,8134.0
30768.0,23825.0
30780.0,2618.0
30801.0,60078.0
30802.0,365695.0
30813.0,37017.0
30817.0,14515.0
30823.0,3045.0
30828.0,4647.0
30844.0,315056.0
30846.0,27757.0
30854.0,226856.0
30876.0,7988.0
30879.0,590354.0
30916.0,77674.0
30933.0,1142260.0
30934.0,4707.0
30937.0,66191.0
30938.0,6755.0
30943.0,7339.0
30950.0,565922.0
30952.0,45243.0
30970.0,164304.0
30976.0,513.0
30983.0,4923.0
31023.0,6096369.0
31028.0,125566.0
31030.0,212568.0
31045.0,6043.0
31046.0,78508.0
31048.0,486791.0
31050.0,361689.0
31054.0,95919.0
31055.0,85393.0
31061.0,307135.0
31075.0,16734.0
31083.0,1073.0
31084.0,414521.0
31087.0,2678.0
31090.0,394317.0
31092.0,2813.0
31115.0,1057731.0
31118.0,2319339.0
31126.0,285246.0
31132.0,18822.0
31133.0,3514.0
31141.0,268274.0
31184.0,3549.0
31190.0,43507.0
31254.0,40631.0
31267.0,283507.0
31276.0,26311.0
31278.0,1861.0
31285.0,20604.0
31288.0,17571.0
31323.0,3619.0
31324.0,1661.0
31325.0,3651.0
31342.0,56299.0
31353.0,549055.0
31395.0,4442.0
31415.0,141804.0
31434.0,200602.0
31460.0,212310.0
31482.0,105778.0
31491.0,527722.0
31495.0,515116.0
31497.0,316220.0
31523.0,27478.0
31525.0,126695.0
31531.0,31611.0
31591.0,9215.0
31639.0,1405454.0
31642.0,15880.0
31644.0,36872.0
31646.0,31470.0
31667.0,59938.0
31740.0,18145.0
31741.0,8784.0
31752.0,617.0
31763.0,142746.0
31769.0,9182.0
31780.0,5431.0
31781.0,2331.0
31783.0,151053.0
31796.0,28464.0
31814.0,162970.0
31832.0,15019.0
31891.0,980787.0
31948.0,87071.0
31950.0,241446.0
31972.0,522120.0
31984.0,111912.0
31999.0,2080147.0
32046.0,96449.0
32058.0,4143.0
32061.0,27991.0
32069.0,128215.0
32087.0,381025.0
32093.0,12726.0
32109.0,2687630.0
32116.0,2374.0
32118.0,31675.0
32121.0,8335.0
32128.0,64743.0
32129.0,61770.0
32130.0,2256557.0
32140.0,246045.0
32149.0,941442.0
32155.0,3711.0
32180.0,127438.0
32181.0,147153.0
32188.0,134811.0
32195.0,4920.0
32196.0,245.0
32204.0,5906.0
32241.0,2178083.0
32251.0,409760.0
32257.0,2064.0
32263.0,124662.0
32267.0,53786.0
32283.0,28357.0
32304.0,686212.0
32324.0,523676.0
32331.0,28162.0
32332.0,62300.0
32340.0,5258.0
32343.0,23220.0
32359.0,60815.0
32364.0,2223.0
32370.0,1190.0
32384.0,67515.0
32387.0,1348.0
32401.0,15620.0
32407.0,198911.0
32433.0,119525.0
32445.0,465250.0
32452.0,1743.0
32497.0,72954.0
32501.0,1004714.0
32531.0,227929.0
32535.0,37080.0
32539.0,6892.0
32545.0,148.0
32555.0,25188.0
32587.0,3290.0
32611.0,78384.0
32623.0,135079.0
32639.0,121002.0
32666.0,72801.0
32672.0,6015.0
32700.0,3185.0
32710.0,9315.0
32716.0,5632.0
32721.0,4540.0
32740.0,873.0
32759.0,44994.0
32765.0,13562.0
32777.0,13868.0
32809.0,1097866.0
32817.0,79504.0
32820.0,31347.0
32826.0,13452.0
32834.0,12950.0
32836.0,145064.0
32838.0,9637.0
32840.0,322117.0
32843.0,32572.0
32863.0,20011.0
32874.0,370951.0
32887.0,1555.0
32894.0,5208.0
32895.0,25678.0
32902.0,186492.0
32938.0,13447.0
32950.0,97206.0
32997.0,37441.0
33028.0,38211.0
33030.0,17319.0
33041.0,24488.0
33044.0,1427884.0
33045.0,30707.0
33048.0,6231.0
33055.0,144272.0
33058.0,8914.0
33081.0,4071.0
33088.0,1754.0
33111.0,620066.0
33124.0,148417.0
33141.0,2380.0
33164.0,41322.0
33179.0,3726.0
33202.0,9172.0
33217.0,31188.0
33229.0,11550.0
33237.0,5729.0
33241.0,135831.0
33280.0,2382.0
33316.0,515749.0
33318.0,7918.0
33334.0,43178.0
33341.0,115309.0
33349.0,1121880.0
33352.0,205162.0
33390.0,62598.0
33410.0,44232.0
33435.0,32162.0
33446.0,6358.0
33471.0,159090.0
33472.0,110114.0
33473.0,47090.0
33491.0,182845.0
33495.0,67346.0
33511.0,68375.0
33556.0,1229631.0
33559.0,45379.0
33568.0,537317.0
33582.0,301554.0
33587.0,47761.0
33616.0,12725.0
33619.0,214719.0
33620.0,529099.0
33658.0,1996.0
33698.0,212562.0
33715.0,18717.0
33737.0,15910.0
33765.0,2218.0
33769.0,4923.0
33779.0,933896.0
33785.0,593170.0
33813.0,6773.0
33825.0,8580.0
33830.0,38105.0
33837.0,13153.0
33843.0,91594.0
33850.0,29535.0
33852.0,9541.0
33868.0,2371.0
33869.0,48482.0
33890.0,11547.0
33892.0,24772.0
33897.0,42107.0
33901.0,5015.0
33924.0,15418.0
33943.0,52704.0
33975.0,102051.0
33980.0,172302.0
34016.0,4705.0
34019.0,29600.0
34020.0,14977.0
34029.0,20957.0
34042.0,25724.0
34049.0,97929.0
34051.0,280408.0
34061.0,47911.0
34079.0,543098.0
34085.0,34114.0
34103.0,394.0
34113.0,7181.0
34117.0,9144.0
34150.0,11888.0
34152.0,27437.0
34173.0,118794.0
34207.0,2726183.0
34209.0,31266.0
34241.0,617376.0
34258.0,1422.0
34268.0,19001.0
34285.0,2521.0
34307.0,18607.0
34313.0,25270.0
34320.0,668975.0
34357.0,35474.0
34358.0,542165.0
34363.0,7091.0
34365.0,8585.0
34368.0,4514.0
34384.0,2611.0
34390.0,74028.0
34393.0,29964.0
34417.0,7341.0
34449.0,12835.0
34509.0,110540.0
34517.0,2276.0
34520.0,19082.0
34531.0,90368.0
34537.0,384080.0
34542.0,2142.0
34551.0,20147.0
34554.0,10145.0
34577.0,138699.0
34591.0,1373489.0
34623.0,52262.0
34627.0,34292.0
34697.0,15144.0
34719.0,11041.0
34729.0,342363.0
34741.0,125411.0
34747.0,95894.0
34752.0,14513.0
34760.0,12960.0
34787.0,205672.0
34798.0,413650.0
34811.0,163652.0
34815.0,57167.0
34844.0,14518.0
34846.0,64500.0
34848.0,2718.0
34867.0,2173088.0
34877.0,3317.0
34930.0,138281.0
34973.0,154104.0
34982.0,8632.0
34984.0,35567.0
35001.0,18686.0
35048.0,118873.0
35083.0,45044.0
35087.0,11962.0
35093.0,155603.0
35095.0,119218.0
35099.0,65942.0
35121.0,78124.0
35143.0,3235.0
35144.0,80187.0
35154.0,16051.0
35165.0,1129.0
35169.0,108629.0
35174.0,2845.0
35206.0,36466.0
35217.0,2082.0
35221.0,8286.0
35238.0,182753.0
35254.0,1724778.0
35255.0,77454.0
35263.0,2320.0
35277.0,9970.0
35279.0,54515.0
35288.0,17271.0
35297.0,3577.0
35304.0,16283.0
35315.0,154206.0
35317.0,117154.0
35332.0,42293.0
35336.0,46353.0
35339.0,7991.0
35345.0,810124.0
35353.0,12541.0
35359.0,673667.0
35368.0,23819.0
35417.0,16092.0
35418.0,26976.0
35425.0,93142.0
35428.0,3691.0
35445.0,634164.0
35484.0,42667.0
35504.0,69297.0
35509.0,25937.0
